order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status,created_at
ORD-20251024-925604,2025-10-24T12:19:58.695381,REST-SHJ-001,CUST-10462,dine_in,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 17.89, ""subtotal"": 35.78}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.86, ""subtotal"": 5.86}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.9, ""subtotal"": 35.7}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 40.65, ""subtotal"": 121.95}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 10.26, ""subtotal"": 20.52}]",219.81,card,completed,2025-10-24T12:19:58.695381
ORD-20251024-104316,2025-10-24T12:28:18.695381,REST-DXB-002,CUST-10141,dine_in,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 21.37, ""subtotal"": 42.74}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 52.62, ""subtotal"": 105.24}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 18.02, ""subtotal"": 54.06}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 15.43, ""subtotal"": 46.29}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 45.1, ""subtotal"": 45.1}]",293.43,wallet,delivered,2025-10-24T12:28:18.695381
ORD-20251024-309802,2025-10-24T13:01:12.695381,REST-DXB-002,CUST-10265,dine_in,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 52.62, ""subtotal"": 105.24}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 51.7, ""subtotal"": 51.7}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 34.04, ""subtotal"": 102.12}]",259.06,wallet,delivered,2025-10-24T13:01:12.695381
ORD-20251024-936164,2025-10-24T13:10:48.695381,REST-AUH-001,CUST-10245,dine_in,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.43, ""subtotal"": 34.29}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.84, ""subtotal"": 101.68}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.71, ""subtotal"": 11.71}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 40.21, ""subtotal"": 80.42}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.88, ""subtotal"": 17.76}]",245.86,wallet,delivered,2025-10-24T13:10:48.695381
ORD-20251024-745402,2025-10-24T13:28:00.695381,REST-SHJ-001,CUST-10230,dine_in,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 35.11, ""subtotal"": 35.11}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 7.68, ""subtotal"": 23.04}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 57.02, ""subtotal"": 171.06}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.86, ""subtotal"": 5.86}]",235.07,cash,completed,2025-10-24T13:28:00.695381
ORD-20251024-275375,2025-10-24T13:41:23.695381,REST-SHJ-001,CUST-10180,dine_in,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 23.09, ""subtotal"": 46.18}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 52.17, ""subtotal"": 104.34}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.69, ""subtotal"": 40.69}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.76, ""subtotal"": 26.28}]",217.49,card,delivered,2025-10-24T13:41:23.695381
ORD-20251024-667103,2025-10-24T14:34:45.695381,REST-DXB-001,CUST-10160,dine_in,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 12.16, ""subtotal"": 36.48}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 20.96, ""subtotal"": 62.88}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.29, ""subtotal"": 18.87}]",118.23,cash,delivered,2025-10-24T14:34:45.695381
ORD-20251024-597420,2025-10-24T14:40:10.695381,REST-SHJ-001,CUST-10227,delivery,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.9, ""subtotal"": 11.9}]",11.9,card,completed,2025-10-24T14:40:10.695381
ORD-20251024-924429,2025-10-24T15:28:52.695381,REST-AUH-001,CUST-10248,delivery,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 41.35, ""subtotal"": 124.05}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 21.96, ""subtotal"": 43.92}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 40.21, ""subtotal"": 80.42}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 45.4, ""subtotal"": 90.8}]",339.19,cash,completed,2025-10-24T15:28:52.695381
ORD-20251024-709138,2025-10-24T15:34:35.695381,REST-AUH-002,CUST-10352,takeaway,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.19, ""subtotal"": 100.38}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 57.53, ""subtotal"": 57.53}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 21.73, ""subtotal"": 65.19}]",223.1,wallet,completed,2025-10-24T15:34:35.695381
ORD-20251024-588343,2025-10-24T16:18:07.695381,REST-DXB-002,CUST-10315,dine_in,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 17.86, ""subtotal"": 35.72}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 21.37, ""subtotal"": 21.37}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 19.85, ""subtotal"": 59.55}]",116.64,cash,completed,2025-10-24T16:18:07.695381
ORD-20251024-985517,2025-10-24T16:36:20.695381,REST-DXB-001,CUST-10488,delivery,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 46.65, ""subtotal"": 139.95}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.37, ""subtotal"": 154.11}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 40.19, ""subtotal"": 120.57}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 10.21, ""subtotal"": 10.21}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.29, ""subtotal"": 24.87}]",449.71,card,completed,2025-10-24T16:36:20.695381
ORD-20251024-573638,2025-10-24T17:26:31.695381,REST-DXB-001,CUST-10471,takeaway,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 51.37, ""subtotal"": 51.37}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 39.0, ""subtotal"": 117.0}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 33.79, ""subtotal"": 33.79}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 12.16, ""subtotal"": 12.16}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 57.11, ""subtotal"": 114.22}]",328.54,card,delivered,2025-10-24T17:26:31.695381
ORD-20251024-437139,2025-10-24T17:29:07.695381,REST-DXB-002,CUST-10465,dine_in,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.83, ""subtotal"": 8.83}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 18.17, ""subtotal"": 54.51}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 38.63, ""subtotal"": 38.63}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 48.61, ""subtotal"": 48.61}]",150.58,cash,completed,2025-10-24T17:29:07.695381
ORD-20251024-482699,2025-10-24T17:30:59.695381,REST-AUH-002,CUST-10256,dine_in,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 7.75, ""subtotal"": 23.25}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.19, ""subtotal"": 27.57}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 15.74, ""subtotal"": 15.74}]",66.56,wallet,completed,2025-10-24T17:30:59.695381
ORD-20251024-549192,2025-10-24T17:52:57.695381,REST-AUH-001,CUST-10107,takeaway,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 51.5, ""subtotal"": 103.0}]",103.0,wallet,delivered,2025-10-24T17:52:57.695381
ORD-20251024-664702,2025-10-24T17:58:57.695381,REST-DXB-001,CUST-10163,takeaway,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 17.4, ""subtotal"": 52.2}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 42.65, ""subtotal"": 42.65}]",94.85,card,completed,2025-10-24T17:58:57.695381
ORD-20251024-169807,2025-10-24T18:10:37.695381,REST-DXB-002,CUST-10094,takeaway,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 38.17, ""subtotal"": 38.17}]",38.17,wallet,delivered,2025-10-24T18:10:37.695381
ORD-20251024-396517,2025-10-24T18:10:44.695381,REST-DXB-002,CUST-10171,delivery,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 51.7, ""subtotal"": 103.4}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 38.17, ""subtotal"": 114.51}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 17.86, ""subtotal"": 53.58}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 19.85, ""subtotal"": 19.85}]",291.34,cash,completed,2025-10-24T18:10:44.695381
ORD-20251024-625895,2025-10-24T18:28:43.695381,REST-DXB-001,CUST-10260,takeaway,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 57.11, ""subtotal"": 171.33}]",171.33,card,delivered,2025-10-24T18:28:43.695381
ORD-20251024-335872,2025-10-24T18:43:19.695381,REST-AUH-002,CUST-10059,takeaway,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 36.1, ""subtotal"": 72.2}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 64.93, ""subtotal"": 194.79}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.54, ""subtotal"": 130.62}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 21.73, ""subtotal"": 65.19}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 51.26, ""subtotal"": 51.26}]",514.06,wallet,delivered,2025-10-24T18:43:19.695381
ORD-20251024-169501,2025-10-24T19:01:56.695381,REST-DXB-001,CUST-10370,dine_in,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 6.29, ""subtotal"": 12.58}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 49.51, ""subtotal"": 99.02}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 66.57, ""subtotal"": 199.71}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 17.4, ""subtotal"": 34.8}]",346.11,card,completed,2025-10-24T19:01:56.695381
ORD-20251024-444349,2025-10-24T19:27:30.695381,REST-DXB-002,CUST-10392,takeaway,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 42.61, ""subtotal"": 127.83}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 42.87, ""subtotal"": 85.74}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 41.87, ""subtotal"": 83.74}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 52.62, ""subtotal"": 157.86}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.72, ""subtotal"": 131.16}]",586.33,card,delivered,2025-10-24T19:27:30.695381
ORD-20251024-584028,2025-10-24T20:03:14.695381,REST-DXB-001,CUST-10003,dine_in,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.68, ""subtotal"": 17.36}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 12.16, ""subtotal"": 12.16}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 42.65, ""subtotal"": 42.65}]",72.17,cash,delivered,2025-10-24T20:03:14.695381
ORD-20251024-244341,2025-10-24T20:39:59.695381,REST-SHJ-001,CUST-10413,dine_in,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 23.09, ""subtotal"": 46.18}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 35.11, ""subtotal"": 35.11}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 7.68, ""subtotal"": 23.04}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.71, ""subtotal"": 11.71}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 10.26, ""subtotal"": 20.52}]",136.56,wallet,completed,2025-10-24T20:39:59.695381
ORD-20251024-144868,2025-10-24T20:56:20.695381,REST-DXB-001,CUST-10478,delivery,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 57.11, ""subtotal"": 57.11}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 42.55, ""subtotal"": 127.65}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.29, ""subtotal"": 8.29}]",193.05,cash,delivered,2025-10-24T20:56:20.695381
ORD-20251024-646180,2025-10-24T21:03:58.695381,REST-AUH-001,CUST-10202,delivery,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 15.01, ""subtotal"": 30.02}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 21.33, ""subtotal"": 42.66}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 34.06, ""subtotal"": 102.18}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 39.76, ""subtotal"": 79.52}]",254.38,wallet,completed,2025-10-24T21:03:58.695381
ORD-20251024-238004,2025-10-24T21:42:35.695381,REST-AUH-002,CUST-10377,delivery,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 41.99, ""subtotal"": 125.97}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 19.66, ""subtotal"": 19.66}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 38.46, ""subtotal"": 115.38}]",261.01,wallet,completed,2025-10-24T21:42:35.695381
ORD-20251024-261455,2025-10-24T22:01:42.695381,REST-DXB-001,CUST-10255,takeaway,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 17.4, ""subtotal"": 52.2}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 18.02, ""subtotal"": 36.04}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 14.29, ""subtotal"": 14.29}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 33.79, ""subtotal"": 101.37}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.51, ""subtotal"": 23.02}]",226.92,cash,completed,2025-10-24T22:01:42.695381
ORD-20251024-158788,2025-10-24T22:10:09.695381,REST-DXB-001,CUST-10252,delivery,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 57.11, ""subtotal"": 171.33}]",171.33,cash,completed,2025-10-24T22:10:09.695381
ORD-20251024-372879,2025-10-24T22:16:45.695381,REST-AUH-001,CUST-10346,takeaway,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 5.84, ""subtotal"": 5.84}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 14.41, ""subtotal"": 28.82}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 51.5, ""subtotal"": 154.5}]",189.16,wallet,delivered,2025-10-24T22:16:45.695381
ORD-20251024-474144,2025-10-24T22:39:41.695381,REST-DXB-001,CUST-10048,dine_in,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 39.81, ""subtotal"": 39.81}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 36.17, ""subtotal"": 72.34}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 42.65, ""subtotal"": 85.3}]",197.45,wallet,delivered,2025-10-24T22:39:41.695381
ORD-20251024-174043,2025-10-24T22:41:12.695381,REST-SHJ-001,CUST-10213,dine_in,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 41.84, ""subtotal"": 83.68}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 17.89, ""subtotal"": 53.67}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 10.26, ""subtotal"": 10.26}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 46.16, ""subtotal"": 92.32}]",239.93,wallet,delivered,2025-10-24T22:41:12.695381
ORD-20251024-151653,2025-10-24T22:46:45.695381,REST-AUH-001,CUST-10127,delivery,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 51.5, ""subtotal"": 51.5}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 17.14, ""subtotal"": 17.14}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 39.27, ""subtotal"": 39.27}]",107.91,card,delivered,2025-10-24T22:46:45.695381
ORD-20251024-191841,2025-10-24T22:55:57.695381,REST-DXB-001,CUST-10146,dine_in,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.68, ""subtotal"": 8.68}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 57.11, ""subtotal"": 171.33}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 49.51, ""subtotal"": 99.02}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 39.0, ""subtotal"": 78.0}]",357.03,cash,completed,2025-10-24T22:55:57.695381
ORD-20251024-202386,2025-10-24T22:58:51.695381,REST-SHJ-001,CUST-10377,takeaway,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 23.09, ""subtotal"": 23.09}]",23.09,card,delivered,2025-10-24T22:58:51.695381
ORD-20251025-598380,2025-10-25T10:09:42.695381,REST-DXB-001,CUST-10250,dine_in,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 40.19, ""subtotal"": 120.57}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.35, ""subtotal"": 40.35}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 47.06, ""subtotal"": 94.12}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 39.0, ""subtotal"": 39.0}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 33.79, ""subtotal"": 33.79}]",327.83,card,delivered,2025-10-25T10:09:42.695381
